291,题目291,2.8580480815,0.6994670863,选项1|选项2|选项3|选项4,0|1|0|0,3,1
292,题目292,2.7989788936,0.1195506872,选项1|选项2|选项3|选项4,0|0|1|0,3,1
293,题目293,2.8066150858,-0.4317824806,选项1|选项2|选项3|选项4,0|1|0|0,3,1
294,题目294,2.5491048658,0.6484445531,选项1|选项2|选项3|选项4,0|1|0|0,3,1
295,题目295,2.5994279573,1.0366673109,选项1|选项2|选项3|选项4,0|1|0|0,3,1
296,题目296,2.711969833,0.5833387929,选项1|选项2|选项3|选项4,0|0|0|1,3,1
297,题目297,2.4751623986,0.2386896173,选项1|选项2|选项3|选项4,0|1|0|0,3,1
298,题目298,2.9601756706,-0.6704119808,选项1|选项2|选项3|选项4,1|0|0|0,3,1
299,题目299,2.8418688045,-1.3440650268,选项1|选项2|选项3|选项4,0|0|1|0,3,1
300,题目300,2.8087569817,-0.7028937668,选项1|选项2|选项3|选项4,1|0|0|0,3,1
